id,seenAt,src,mac,rssi,adv_hex,manufacturer_hex,lacisId,productType,productCode
161873,2025-12-15T02:34:48.209752Z,ble,C16A941B8D9F,-50,,"{76: b'\x12\x02\x00\x00'}",3003C16A941B8D9F0096,003,0096
161874,2025-12-15T02:34:48.385236Z,ble,D8FF89805A9E,-76,,"{76: b'\x12\x02\x00\x02'}",3003D8FF89805A9E0096,003,0096
161875,2025-12-15T02:34:48.457128Z,ble,5422581581CE,-80,,"{76: b'\x10\x07`\x1fzg\x8d\x97x'}",30035422581581CE0096,003,0096
161876,2025-12-15T02:34:48.504889Z,ble,000000000000,-80,,,30030000000000000096,003,0096
161877,2025-12-15T02:34:48.505467Z,ble,7271434738F8,-58,,,30037271434738F80096,003,0096
161878,2025-12-15T02:34:48.717187Z,ble,E00019A0EBDD,-65,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
161879,2025-12-15T02:34:48.731847Z,ble,5422581581CE,-85,,"{76: b'\x10\x07`\x1fzg\x8d\x97x'}",30035422581581CE0096,003,0096
161880,2025-12-15T02:34:48.913689Z,ble,DDF13D8123BD,-62,,"{76: b'\x12\x02\x00\x03'}",3003DDF13D8123BD0096,003,0096
161881,2025-12-15T02:34:49.252801Z,ble,6CC8408C7DFE,-65,,"{21321: b'\x01\x01\x0f\x00\x00\x01\x00\x00\x06\x9c\x00\x00\x00\xfa\x04\xf4\x18d'}",30036CC8408C7DFE0096,003,0096
161882,2025-12-15T02:34:49.253307Z,ble,4BC26DC362B1,-86,,"{76: b'\x10\x07?\x1f>\xe4\x8f\x068'}",30034BC26DC362B10096,003,0096
161883,2025-12-15T02:34:49.372843Z,ble,53D5377D9EAB,-85,,"{76: b'\x10\x05 \x98h\x00U'}",300353D5377D9EAB0096,003,0096
161884,2025-12-15T02:34:49.373341Z,ble,55000547F826,-76,,"{76: b'\x10\x071\x1fh\xbaN~h'}",300355000547F8260096,003,0096
161885,2025-12-15T02:34:49.399567Z,ble,D228EBB3D435,-82,,"{76: b'\x12\x02\x00\x01'}",3003D228EBB3D4350096,003,0096
161886,2025-12-15T02:34:49.510842Z,ble,E00019A0EBDD,-61,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
161887,2025-12-15T02:34:49.529423Z,ble,4BC26DC362B1,-86,,"{76: b'\x10\x07?\x1f>\xe4\x8f\x068'}",30034BC26DC362B10096,003,0096
161888,2025-12-15T02:34:50.083923Z,ble,6CC8408C7DFE,-69,,"{21321: b'\x01\x01\x0f\x00\x00\x01\x00\x00\x06\x9c\x00\x00\x00\xfa\x04\xf4\x18d'}",30036CC8408C7DFE0096,003,0096
161889,2025-12-15T02:34:50.084426Z,ble,4BC26DC362B1,-82,,"{76: b'\x10\x07?\x1f>\xe4\x8f\x068'}",30034BC26DC362B10096,003,0096
161890,2025-12-15T02:34:50.353039Z,ble,6CC8408C7DFE,-66,,"{21321: b'\x01\x01\x0f\x00\x00\x01\x00\x00\x06\x9c\x00\x00\x00\xfa\x04\xf4\x18d'}",30036CC8408C7DFE0096,003,0096
161891,2025-12-15T02:34:51.607190Z,ble,6F56DE142FDD,-67,,"{76: b'\x10\x07x\x1f\x7f \n\xb5H'}",30036F56DE142FDD0096,003,0096
161892,2025-12-15T02:34:51.797247Z,ble,5D798CAA64E8,-52,,"{76: b'\t\x08\x13\x0c\xc0\xa8ao\x1bX\x16\x08\x00\xde\xf6\xc0&h\x9e\xf2'}",30035D798CAA64E80096,003,0096
161893,2025-12-15T02:34:51.849635Z,ble,01FE43CCC5CB,-65,,"{6: b'\x01\x0f ""\xe4\xe1\xfe\xb9H\xc5/\xe7\x9f \xca6\xd8/\xc8\xe5\xb8\xd8\x15\xb6\xc0\xf5\xf6'}",300301FE43CCC5CB0096,003,0096
161894,2025-12-15T02:34:51.896966Z,ble,021B114CD5EF,-75,,"{6: b'\x01\t ""\xf3\x86\xe1\xc1#y\xd6\xfc\x0cQ\xf1\x96\x80\xe5\xe7N\x82\xf5\xb5\xcb\x98\xd3\x92'}",3003021B114CD5EF0096,003,0096
161895,2025-12-15T02:34:52.002517Z,ble,6CC8408C7DFE,-76,,"{21321: b'\x01\x01\x0f\x00\x00\x01\x00\x00\x06\x9c\x00\x00\x00\xfa\x04\xf4\x18d'}",30036CC8408C7DFE0096,003,0096
161896,2025-12-15T02:34:52.038337Z,ble,4BC26DC362B1,-85,,"{76: b'\x10\x07?\x1f>\xe4\x8f\x068'}",30034BC26DC362B10096,003,0096
161897,2025-12-15T02:34:52.039286Z,ble,5C0B2E72C939,-59,,"{76: b'\x10\x06J\x1d\x8f\xe0g\x18'}",30035C0B2E72C9390096,003,0096
161898,2025-12-15T02:34:52.122139Z,ble,CE6817AE92D3,-68,,"{76: b'\x12\x02\x00\x01'}",3003CE6817AE92D30096,003,0096
161899,2025-12-15T02:34:52.197233Z,ble,D6A90D10890E,-65,,"{76: b'\x12\x02\x00\x00'}",3003D6A90D10890E0096,003,0096
161900,2025-12-15T02:34:52.569770Z,ble,5422581581CE,-76,,"{76: b'\x10\x07`\x1fzg\x8d\x97x'}",30035422581581CE0096,003,0096
161901,2025-12-15T02:34:52.944896Z,ble,53D5377D9EAB,-83,,"{76: b'\x10\x05 \x98h\x00U'}",300353D5377D9EAB0096,003,0096
161902,2025-12-15T02:34:52.945522Z,ble,55000547F826,-88,,"{76: b'\x10\x071\x1fh\xbaN~h'}",300355000547F8260096,003,0096
161903,2025-12-15T02:34:53.124747Z,ble,EE32729A2BAF,-37,"{'0000fcb2-0000-1000-8000-00805f9b34fb': b'\x01\x01j\x02'}","{76: b'\x07\x11\x06\xc8\xb1c\xf3N&n!\x06\x15\x90\xab\x978\xf3\x9e'}",3003EE32729A2BAF0096,003,0096
161904,2025-12-15T02:34:53.336057Z,ble,62EB9E91003B,-51,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161905,2025-12-15T02:34:53.338973Z,ble,48E318389475,-69,,"{76: b'\x10\x06J\x1d\x8f\xe0g\x18'}",300348E3183894750096,003,0096
161906,2025-12-15T02:34:53.340847Z,ble,791677D44434,-71,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161907,2025-12-15T02:34:53.522107Z,ble,E00019A0EBDD,-60,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
161908,2025-12-15T02:34:53.683595Z,ble,000000000000,-72,,,30030000000000000096,003,0096
161909,2025-12-15T02:34:53.684160Z,ble,7271434738F8,-58,,,30037271434738F80096,003,0096
161910,2025-12-15T02:34:54.314352Z,ble,CCA8A4D97B02,-50,,"{76: b'\x12\x02\x00\x02'}",3003CCA8A4D97B020096,003,0096
161911,2025-12-15T02:34:54.889679Z,ble,4FBE4461B6B8,-64,,"{76: b""\x10\x05'\x18\x02\x89\xbe""}",30034FBE4461B6B80096,003,0096
161912,2025-12-15T02:34:54.905702Z,ble,DDF0C3136A02,-62,,"{76: b'\x12\x02n\x02\x07\x11\x06\xad\xb1x\x83\xd7\xfa\x8dm:\x8e\xc6\x8b=0\x06\x1c'}",3003DDF0C3136A020096,003,0096
161913,2025-12-15T02:34:55.413562Z,ble,D228EBB3D435,-82,,"{76: b'\x12\x02\x00\x01'}",3003D228EBB3D4350096,003,0096
161914,2025-12-15T02:34:55.505927Z,ble,52178B7F6051,-79,,"{76: b'\x16\x08\x00\xa3\x01\xc49\xfb\x05\x8a'}",300352178B7F60510096,003,0096
161915,2025-12-15T02:34:55.524457Z,ble,E00019A0EBDD,-75,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
161916,2025-12-15T02:34:56.239943Z,ble,C16A941B8D9F,-58,,"{76: b'\x12\x02\x00\x00'}",3003C16A941B8D9F0096,003,0096
161917,2025-12-15T02:34:56.323286Z,ble,CCA8A4D97B02,-52,,"{76: b'\x12\x02\x00\x02'}",3003CCA8A4D97B020096,003,0096
161918,2025-12-15T02:34:56.722140Z,ble,F296C080EFB5,-56,,"{76: b'\x12\x02\x10\x02'}",3003F296C080EFB50096,003,0096
161919,2025-12-15T02:34:56.905841Z,ble,DDF0C3136A02,-57,,"{76: b'\x12\x02n\x02\x07\x11\x06\xad\xb1x\x83\xd7\xfa\x8dm:\x8e\xc6\x8b=0\x06\x1c'}",3003DDF0C3136A020096,003,0096
161920,2025-12-15T02:34:57.062224Z,ble,D8FF89805A9E,-73,,"{76: b'\x12\x02\x00\x02'}",3003D8FF89805A9E0096,003,0096
161921,2025-12-15T02:34:57.972178Z,ble,7C2D5C132473,-86,,"{76: b'\x10\x078\x1f\x07D\xe5\x98('}",30037C2D5C1324730096,003,0096
161922,2025-12-15T02:34:58.135236Z,ble,4468F512C213,-70,,"{76: b'\x16\x08\x00\\\x15\x10j\xcfy\x1b'}",30034468F512C2130096,003,0096
161923,2025-12-15T02:34:58.141009Z,ble,CEA39F127E9E,-68,,"{76: b'\x12\x02\x00\x00'}",3003CEA39F127E9E0096,003,0096
161924,2025-12-15T02:34:58.244688Z,ble,C16A941B8D9F,-58,,"{76: b'\x12\x02\x00\x00'}",3003C16A941B8D9F0096,003,0096
161925,2025-12-15T02:34:58.335799Z,ble,CCA8A4D97B02,-56,,"{76: b'\x12\x02\x00\x02'}",3003CCA8A4D97B020096,003,0096
161926,2025-12-15T02:34:58.934875Z,ble,7C2D5C132473,-88,,"{76: b'\x10\x078\x1f\x07D\xe5\x98('}",30037C2D5C1324730096,003,0096
161927,2025-12-15T02:34:58.935369Z,ble,DDF13D8123BD,-67,,"{76: b'\x12\x02\x00\x03'}",3003DDF13D8123BD0096,003,0096
161928,2025-12-15T02:34:59.009727Z,ble,4FBE4461B6B8,-59,,"{76: b""\x10\x05'\x18\x02\x89\xbe""}",30034FBE4461B6B80096,003,0096
161929,2025-12-15T02:34:59.193492Z,ble,7C2D5C132473,-88,,"{76: b'\x10\x078\x1f\x07D\xe5\x98('}",30037C2D5C1324730096,003,0096
161930,2025-12-15T02:34:59.195751Z,ble,6CC8408CDF6A,-86,,"{21321: b'\x01\x01\x0f\x00\x00\x01\x00\x00\x06\xab\x00\x00\x009\x05\x1d\x15d'}",30036CC8408CDF6A0096,003,0096
161931,2025-12-15T02:35:00.040185Z,ble,4FBE4461B6B8,-62,,"{76: b""\x10\x05'\x18\x02\x89\xbe""}",30034FBE4461B6B80096,003,0096
161932,2025-12-15T02:35:00.251181Z,ble,C16A941B8D9F,-50,,"{76: b'\x12\x02\x00\x00'}",3003C16A941B8D9F0096,003,0096
161933,2025-12-15T02:35:00.918063Z,ble,6CC8408CDF6A,-86,,"{21321: b'\x01\x01\x0f\x00\x00\x01\x00\x00\x06\xab\x00\x00\x009\x05\x1d\x15d'}",30036CC8408CDF6A0096,003,0096
161934,2025-12-15T02:35:00.918575Z,ble,DDF0C3136A02,-65,,"{76: b'\x12\x02n\x02\x07\x11\x06\xad\xb1x\x83\xd7\xfa\x8dm:\x8e\xc6\x8b=0\x06\x1c'}",3003DDF0C3136A020096,003,0096
161935,2025-12-15T02:35:00.949914Z,ble,000000000000,-61,,,30030000000000000096,003,0096
161936,2025-12-15T02:35:00.950559Z,ble,7271434738F8,-68,,,30037271434738F80096,003,0096
161937,2025-12-15T02:35:01.065858Z,ble,4FBE4461B6B8,-54,,"{76: b""\x10\x05'\x18\x02\x89\xbe""}",30034FBE4461B6B80096,003,0096
161938,2025-12-15T02:35:01.513866Z,ble,52178B7F6051,-60,,"{76: b'\x16\x08\x00\xa3\x01\xc49\xfb\x05\x8a'}",300352178B7F60510096,003,0096
161939,2025-12-15T02:35:01.846371Z,ble,6CC8408CDF6A,-85,,"{21321: b'\x01\x01\x0f\x00\x00\x01\x00\x00\x06\xab\x00\x00\x009\x05\x1d\x15d'}",30036CC8408CDF6A0096,003,0096
161940,2025-12-15T02:35:02.088360Z,ble,4FBE4461B6B8,-53,,"{76: b""\x10\x05'\x18\x02\x89\xbe""}",30034FBE4461B6B80096,003,0096
161941,2025-12-15T02:35:02.105805Z,ble,5422581581CE,-73,,"{76: b'\x10\x07 \x1fzg\x8d\x97x'}",30035422581581CE0096,003,0096
161942,2025-12-15T02:35:02.141980Z,ble,CE6817AE92D3,-51,,"{76: b'\x12\x02\x00\x01'}",3003CE6817AE92D30096,003,0096
161943,2025-12-15T02:35:02.148216Z,ble,021B114CD5EF,-66,,"{6: b'\x01\t ""\xf3\x86\xe1\xc1#y\xd6\xfc\x0cQ\xf1\x96\x80\xe5\xe7N\x82\xf5\xb5\xcb\x98\xd3\x92'}",3003021B114CD5EF0096,003,0096
161944,2025-12-15T02:35:02.158358Z,ble,4468F512C213,-80,,"{76: b'\x16\x08\x00\\\x15\x10j\xcfy\x1b'}",30034468F512C2130096,003,0096
161945,2025-12-15T02:35:02.216980Z,ble,D6A90D10890E,-61,,"{76: b'\x12\x02\x00\x00'}",3003D6A90D10890E0096,003,0096
161946,2025-12-15T02:35:02.219495Z,ble,5C0B2E72C939,-59,,"{76: b'\x10\x06J\x1d\x8f\xe0g\x18'}",30035C0B2E72C9390096,003,0096
161947,2025-12-15T02:35:02.238329Z,ble,5D798CAA64E8,-59,,"{76: b'\t\x08\x13\x0c\xc0\xa8ao\x1bX\x16\x08\x00\xde\xf6\xc0&h\x9e\xf2'}",30035D798CAA64E80096,003,0096
161948,2025-12-15T02:35:02.260927Z,ble,C16A941B8D9F,-58,,"{76: b'\x12\x02\x00\x00'}",3003C16A941B8D9F0096,003,0096
161949,2025-12-15T02:35:02.269695Z,ble,01FE43CCC5CB,-57,,"{6: b'\x01\x0f ""\xe4\xe1\xfe\xb9H\xc5/\xe7\x9f \xca6\xd8/\xc8\xe5\xb8\xd8\x15\xb6\xc0\xf5\xf6'}",300301FE43CCC5CB0096,003,0096
161950,2025-12-15T02:35:02.347152Z,ble,CCA8A4D97B02,-55,,"{76: b'\x12\x02\x00\x02'}",3003CCA8A4D97B020096,003,0096
161951,2025-12-15T02:35:02.420079Z,ble,6F56DE142FDD,-59,,"{76: b'\x10\x07x\x1f\x7f \n\xb5H'}",30036F56DE142FDD0096,003,0096
161952,2025-12-15T02:35:02.420735Z,ble,48E318389475,-51,,"{76: b'\x10\x06J\x1d\x8f\xe0g\x18'}",300348E3183894750096,003,0096
161953,2025-12-15T02:35:02.693587Z,ble,53D5377D9EAB,-83,,"{76: b'\x10\x05 \x98h\x00U'}",300353D5377D9EAB0096,003,0096
161954,2025-12-15T02:35:02.695954Z,ble,6CC8408CA0FE,-86,,"{21321: b'\x01\x01\x0fl\xc8@\x8c\xa0\xfc\xa7\x00\x00\x00\x97\x05\x92\x13d'}",30036CC8408CA0FE0096,003,0096
161955,2025-12-15T02:35:02.942416Z,ble,DDF13D8123BD,-62,,"{76: b'\x12\x02\x00\x03'}",3003DDF13D8123BD0096,003,0096
161956,2025-12-15T02:35:03.023263Z,ble,62EB9E91003B,-56,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161957,2025-12-15T02:35:03.036596Z,ble,F540483F1E14,-87,,"{76: b'\x12\x02\x00\x03'}",3003F540483F1E140096,003,0096
161958,2025-12-15T02:35:03.078526Z,ble,D8FF89805A9E,-73,,"{76: b'\x12\x02\x00\x02'}",3003D8FF89805A9E0096,003,0096
161959,2025-12-15T02:35:03.217980Z,ble,D5826DB22859,-74,,"{76: b'\x12\x02\x00\x03'}",3003D5826DB228590096,003,0096
161960,2025-12-15T02:35:03.571411Z,ble,62EB9E91003B,-56,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161961,2025-12-15T02:35:03.573407Z,ble,4BC26DC362B1,-83,,"{76: b'\x10\x07?\x1f>\xe4\x8f\x068'}",30034BC26DC362B10096,003,0096
161962,2025-12-15T02:35:03.694521Z,ble,55000547F826,-65,,"{76: b'\x10\x071\x1fh\xbaN~h'}",300355000547F8260096,003,0096
161963,2025-12-15T02:35:03.840762Z,ble,62EB9E91003B,-55,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161964,2025-12-15T02:35:04.113156Z,ble,62EB9E91003B,-55,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161965,2025-12-15T02:35:04.125227Z,ble,4BC26DC362B1,-82,,"{76: b'\x10\x07?\x1f>\xe4\x8f\x068'}",30034BC26DC362B10096,003,0096
161966,2025-12-15T02:35:04.162661Z,ble,CEA39F127E9E,-73,,"{76: b'\x12\x02\x00\x00'}",3003CEA39F127E9E0096,003,0096
161967,2025-12-15T02:35:04.389803Z,ble,55000547F826,-74,,"{76: b'\x10\x071\x1fh\xbaN~h'}",300355000547F8260096,003,0096
161968,2025-12-15T02:35:04.518518Z,ble,62EB9E91003B,-55,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161969,2025-12-15T02:35:04.519199Z,ble,55000547F826,-79,,"{76: b'\x10\x071\x1fh\xbaN~h'}",300355000547F8260096,003,0096
161970,2025-12-15T02:35:04.665802Z,ble,62EB9E91003B,-55,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161971,2025-12-15T02:35:04.940997Z,ble,DDF0C3136A02,-56,,"{76: b'\x12\x02n\x02\x07\x11\x06\xad\xb1x\x83\xd7\xfa\x8dm:\x8e\xc6\x8b=0\x06\x1c'}",3003DDF0C3136A020096,003,0096
161972,2025-12-15T02:35:04.941960Z,ble,62EB9E91003B,-56,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161973,2025-12-15T02:35:05.187395Z,ble,55000547F826,-65,,"{76: b'\x10\x071\x1fh\xbaN~h'}",300355000547F8260096,003,0096
161974,2025-12-15T02:35:05.187954Z,ble,791677D44434,-61,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161975,2025-12-15T02:35:05.463315Z,ble,791677D44434,-61,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161976,2025-12-15T02:35:05.524719Z,ble,52178B7F6051,-61,,"{76: b'\x16\x08\x00\xa3\x01\xc49\xfb\x05\x8a'}",300352178B7F60510096,003,0096
161977,2025-12-15T02:35:05.732560Z,ble,55000547F826,-62,,"{76: b'\x10\x071\x1fh\xbaN~h'}",300355000547F8260096,003,0096
161978,2025-12-15T02:35:05.733083Z,ble,791677D44434,-64,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161979,2025-12-15T02:35:05.772159Z,ble,62EB9E91003B,-59,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161980,2025-12-15T02:35:06.007264Z,ble,791677D44434,-63,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161981,2025-12-15T02:35:06.053325Z,ble,62EB9E91003B,-59,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161982,2025-12-15T02:35:06.329957Z,ble,791677D44434,-65,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161983,2025-12-15T02:35:06.330538Z,ble,62EB9E91003B,-64,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161984,2025-12-15T02:35:06.448264Z,ble,55000547F826,-52,,"{76: b'\x10\x071\x1fh\xbaN~h'}",300355000547F8260096,003,0096
161985,2025-12-15T02:35:06.553268Z,ble,791677D44434,-66,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161986,2025-12-15T02:35:06.751971Z,ble,F296C080EFB5,-62,,"{76: b'\x12\x02\x10\x02'}",3003F296C080EFB50096,003,0096
161987,2025-12-15T02:35:06.994688Z,ble,55000547F826,-56,,"{76: b'\x10\x071\x1fh\xbaN~h'}",300355000547F8260096,003,0096
161988,2025-12-15T02:35:07.090912Z,ble,D8FF89805A9E,-63,,"{76: b'\x12\x02\x00\x02'}",3003D8FF89805A9E0096,003,0096
161989,2025-12-15T02:35:07.100678Z,ble,791677D44434,-64,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161990,2025-12-15T02:35:07.154869Z,ble,000000000000,-64,,,30030000000000000096,003,0096
161991,2025-12-15T02:35:07.155661Z,ble,7271434738F8,-69,,,30037271434738F80096,003,0096
161992,2025-12-15T02:35:07.158412Z,ble,62EB9E91003B,-53,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161993,2025-12-15T02:35:07.263217Z,ble,55000547F826,-62,,"{76: b'\x10\x071\x1fh\xbaN~h'}",300355000547F8260096,003,0096
161994,2025-12-15T02:35:07.432564Z,ble,4BC26DC362B1,-85,,"{76: b'\x10\x07?\x1f>\xe4\x8f\x068'}",30034BC26DC362B10096,003,0096
161995,2025-12-15T02:35:07.433136Z,ble,62EB9E91003B,-53,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161996,2025-12-15T02:35:07.524696Z,ble,52178B7F6051,-55,,"{76: b'\x16\x08\x00\xa3\x01\xc49\xfb\x05\x8a'}",300352178B7F60510096,003,0096
161997,2025-12-15T02:35:07.537001Z,ble,55000547F826,-58,,"{76: b'\x10\x071\x1fh\xbaN~h'}",300355000547F8260096,003,0096
161998,2025-12-15T02:35:07.563288Z,ble,E00019A0EBDD,-62,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
161999,2025-12-15T02:35:07.816249Z,ble,4BC26DC362B1,-85,,"{76: b'\x10\x07?\x1f>\xe4\x8f\x068'}",30034BC26DC362B10096,003,0096
162000,2025-12-15T02:35:07.816887Z,ble,55000547F826,-58,,"{76: b'\x10\x071\x1fh\xbaN~h'}",300355000547F8260096,003,0096
162001,2025-12-15T02:35:08.037304Z,ble,55000547F826,-55,,"{76: b'\x10\x071\x1fh\xbaNvh'}",300355000547F8260096,003,0096
162002,2025-12-15T02:35:08.204932Z,ble,7C2D5C132473,-88,,"{76: b'\x10\x078\x1f\x07D\xe5\x98('}",30037C2D5C1324730096,003,0096
162003,2025-12-15T02:35:08.205492Z,ble,7271434738F8,-59,,,30037271434738F80096,003,0096
162004,2025-12-15T02:35:08.246950Z,ble,4BC26DC362B1,-83,,"{76: b'\x10\x07?\x1f>\xe4\x8f\x068'}",30034BC26DC362B10096,003,0096
162005,2025-12-15T02:35:08.314553Z,ble,55000547F826,-53,,"{76: b'\x10\x071\x1fh\xbaNvh'}",300355000547F8260096,003,0096
162006,2025-12-15T02:35:09.140878Z,ble,55000547F826,-52,,"{76: b'\x10\x071\x1fh\xbaNvh'}",300355000547F8260096,003,0096
162007,2025-12-15T02:35:09.152041Z,ble,EE32729A2BAF,-35,"{'0000fcb2-0000-1000-8000-00805f9b34fb': b'\x01\x01j\x02'}","{76: b'\x07\x11\x06\xc8\xb1c\xf3N&n!\x06\x15\x90\xab\x978\xf3\x9e'}",3003EE32729A2BAF0096,003,0096
162008,2025-12-15T02:35:09.414606Z,ble,55000547F826,-51,,"{76: b'\x10\x071\x1fh\xbaNvh'}",300355000547F8260096,003,0096
162009,2025-12-15T02:35:09.689749Z,ble,791677D44434,-61,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
162010,2025-12-15T02:35:09.960902Z,ble,55000547F826,-52,,"{76: b'\x10\x071\x1fh\xbaNvh'}",300355000547F8260096,003,0096
162011,2025-12-15T02:35:10.079633Z,ble,CEA39F127E9E,-50,,"{76: b'\x12\x02\x00\x00'}",3003CEA39F127E9E0096,003,0096
162012,2025-12-15T02:35:10.135829Z,ble,791677D44434,-61,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
162013,2025-12-15T02:35:10.206950Z,ble,62EB9E91003B,-56,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
162014,2025-12-15T02:35:10.234428Z,ble,55000547F826,-51,,"{76: b'\x10\x071\x1fh\xbaNvh'}",300355000547F8260096,003,0096
162015,2025-12-15T02:35:10.266017Z,ble,000000000000,-50,,,30030000000000000096,003,0096
162016,2025-12-15T02:35:10.266613Z,ble,7271434738F8,-68,,,30037271434738F80096,003,0096
162017,2025-12-15T02:35:10.408268Z,ble,791677D44434,-62,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
162018,2025-12-15T02:35:10.484782Z,ble,62EB9E91003B,-49,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
162019,2025-12-15T02:35:10.685776Z,ble,791677D44434,-61,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
162020,2025-12-15T02:35:10.758383Z,ble,F296C080EFB5,-58,,"{76: b'\x12\x02\x10\x02'}",3003F296C080EFB50096,003,0096
162021,2025-12-15T02:35:10.764406Z,ble,62EB9E91003B,-48,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
162022,2025-12-15T02:35:10.950844Z,ble,DDF0C3136A02,-59,,"{76: b'\x12\x02n\x02\x07\x11\x06\xad\xb1x\x83\xd7\xfa\x8dm:\x8e\xc6\x8b=0\x06\x1c'}",3003DDF0C3136A020096,003,0096
162023,2025-12-15T02:35:10.966910Z,ble,791677D44434,-55,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
162024,2025-12-15T02:35:11.040756Z,ble,62EB9E91003B,-48,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
162025,2025-12-15T02:35:11.069483Z,ble,55000547F826,-50,,"{76: b'\x10\x071\x1fh\xbaNvh'}",300355000547F8260096,003,0096
162026,2025-12-15T02:35:11.313487Z,ble,62EB9E91003B,-49,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
162027,2025-12-15T02:35:11.343153Z,ble,55000547F826,-50,,"{76: b'\x10\x071\x1fh\xbaNvh'}",300355000547F8260096,003,0096
162028,2025-12-15T02:35:11.443269Z,ble,D228EBB3D435,-84,,"{76: b'\x12\x02\x00\x01'}",3003D228EBB3D4350096,003,0096
162029,2025-12-15T02:35:11.518258Z,ble,791677D44434,-55,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
162030,2025-12-15T02:35:11.574497Z,ble,E00019A0EBDD,-67,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
162031,2025-12-15T02:35:11.589460Z,ble,62EB9E91003B,-49,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
162032,2025-12-15T02:35:11.623114Z,ble,55000547F826,-49,,"{76: b'\x10\x071\x1fh\xbaNvh'}",300355000547F8260096,003,0096
162033,2025-12-15T02:35:11.866234Z,ble,62EB9E91003B,-49,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
162034,2025-12-15T02:35:12.169679Z,ble,55000547F826,-51,,"{76: b'\x10\x071\x1fh\xbaNvh'}",300355000547F8260096,003,0096
162035,2025-12-15T02:35:12.423352Z,ble,62EB9E91003B,-55,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
162036,2025-12-15T02:35:12.449478Z,ble,55000547F826,-49,,"{76: b'\x10\x071\x1fh\xbaNvh'}",300355000547F8260096,003,0096
